node_index,neighbors...
169,140,221,578,448,385,415,657,744,541
170,173,797,80,658,781,353,334,554,490
171,277,205,344,551,646,497,8,684,611
172,73,390,125,61,335,361,29,155,415
173,80,170,797,353,658,554,450,781,490
174,233,77,148,208,318,298,461,588
175,720,709,612,297,547,116,518,532,357
176,291,432,705,427,371,256,580,23,49
177,42,326,666,468,605,663,19,327
178,742,92,181,338,480,592,57,107,603
179,305,109,665,545,447,772,585,749,512
180,574,725,226,421,748,83,263,55,275
181,742,178,338,92,576,592,107,100,603
182,494,283,104,629,785,186,777,106,133
183,215,122,706,682,755,589,644,44,132
184,765,24,362,764,721,118,437,317,691
185,610,473,68,213,121,778,436,301,445
186,62,106,283,607,680,494,331,182,422
187,630,442,389,456,729,714,681,532,774
188,393,342,578,415,335,448,744,169,221
189,245,552,351,193,508,354,719,212,324
190,745,756,451,356,613,46,622,151,253
191,779,509,84,311,255,128,281,736,242
192,255,606,523,84,538,509,791,779,191
193,245,189,653,54,499,552,454,719,351
194,114,787,36,0,726,595,642,420,770
195,368,754,492,510,158,537,2
196,266,144,349,302,698,801,553,608,423
197,139,250,408,542,35,446,577,388,45
198,599,102,149,762,481,583,347,98,747
199,498,7,267,60,127,112,410,406,336
200,45,234,446,438,258,660,272,388,403
201,730,375,391,229,678,323,489,684,8
202,586,751,163,276,6,402,424,476,336
203,732,654,96,378,633,594,643,569,775
204,329,737,567,572,626,773,306,282
205,497,171,277,684,324,344,354,551,8
206,88,263,167,17,34,574,687,656,236
207,320,543,135,20
208,588,640,318,615,148,233,568,174,541
209,673,484,461,298,793,77,124,251,420
210,81,504,441,71,103,131,475,511,214
211,434,451,286,58,459,56,745,190,467
212,508,153,341,351,552,396,719,189
213,533,68,591,121,563,185,264,610,301
214,395,71,758,355,81,717,210,273,504
215,183,122,682,132,566,755,706,410,127
216,308,634,225,440,340,288,486,582,454
217,649,142,470,555,689,560,638,120,695
218,766,659,115,435,239,401,667,37,695
219,257,757,399,9,444,713,531,452,563
220,718,580,256,427,371,23
221,140,385,169,415,493,335,578,448,188
222,394,328,51,134,268,617,796,52,417
223,312,416,631,648,619,53,626,282,639
224,688,430,232,490,350,333,352,325,89
225,216,308,634,582,340,440,288,486,454
226,83,180,275,725,1,574,748,337,421
227,723,531,262,12,601,399,713,699,147
228,5,515,792,13,9,623,787,713,642
229,375,678,201,391,730,411,323,284,729
230,348,570,544,597,455,49,535,10,304
231,55,545,421,574,512,263,46,656,180
232,352,224,688,490,521,359,430,350,152
233,148,318,77,300,251,298,174,208,461
234,200,45,438,660,446,258,35,21,388
235,33,267,365,112,498,530,199,433
236,79,632,31,278,167,609,485,656,88
237,322,422,638,62,470,331,186,485,439
238,524,53,631,143,82,639,786,223,679
239,435,659,401,218,37,766,777,115,785
240,675,321,761,472,590,249,721,63,437
241,67,620,284,492,411,456,510,678,229
242,39,621,128,248,311,779,516,736,191
243,98,400,102,663,735,327,780,710,747
244,303,512,151,253,622,46,545,523
245,193,189,425,54,653,552,324,351,499
246,379,587,716,304,662,737
247,301,473,628,478,436,264,68,627,731
248,516,621,50,39,242,536,128
249,761,472,321,240,63,675,590,47,437
250,139,542,197,408,35,577,446,623,388
251,300,233,148,318,298,77,461,657,541
252,661,701,635,746,548,265,482,307,655
253,622,151,303,46,244,310,190,745,512
254,474,672,637,783,129,101,491,117,131
255,84,509,779,606,191,128,192,736,311
256,580,427,718,371,291,220,432,176,705
257,219,399,444,757,452,531,12,713,9
258,403,438,200,272,738,45,274,388,234
259,346,538,585,791,523,157,643,378,109
260,28,519,86,544,156,597,348,382,558
261,750,110,113,265,635,396,482,661,702
262,723,227,699,770,36,147,531,726,642
263,574,206,88,180,167,55,421,231,226
264,628,624,68,301,591,696,478,247,563
265,661,635,261,750,110,252,482,746,307
266,196,144,349,302,608,698,801,101,328
267,498,199,112,235,7,33,406,60,127
268,617,417,51,32,796,394,319,302,450
269,316,290,307,746,154,279,529,784,661
270,514,343,15,462,376,600,707,99,289
271,774,532,404,345,681,729,442,740,323
272,388,274,403,577,45,258,446,200,526
273,758,355,129,717,364,395,214,71,101
274,272,403,388,577,258,526,45,776,446
275,83,226,72,1,180,574,725,263
276,424,596,586,202,751,163,706
277,171,8,205,646,344,684,489,551,730
278,31,79,236,656,665,460,632,167,772
279,746,307,269,252,316,290,671,661,701
280,771,418,794,292,520,52,319,373,134
281,311,191,779,509,539,84,255,594,128
282,306,626,380,223,773,648,312,329,631
283,494,186,182,106,62,104,607,629,680
284,411,492,241,510,678,67,620,229,456
285,111,379,587,580,718,20,220,256,371
286,58,56,434,459,211,38,451,337,505
287,87,166,495,431,469,97,3,43,722
288,340,486,499,440,653,308,54,501,216
289,636,155,462,428,559,15,76,99,61
290,316,269,307,746,265,154,661,279,252
291,176,432,427,705,371,256,580,23,718
292,794,771,280,418,319,520,75,796,52
293,550,556,704,445,392,651,121,542,465
294,655,482,14,635,4,702,261,548,701
295,386,788,692,579,703,78,527,487,358
296,332,74,433,728,325,333,132,693,566
297,534,720,709,175,612,314,518,357,711
298,77,461,233,251,148,209,300,673,484
299,669,493,564,385,140,471,221,387,169
300,251,318,148,233,657,541,298,77,387
301,247,628,473,264,478,68,436,627,624
302,349,801,553,196,32,266,617,51,397
303,151,46,622,253,244,512,545,190,231
304,716,10,535,455,587,358,246,705,379
305,179,665,109,545,447,772,656,749,460
306,380,282,773,626,477,204,722,329,572
307,746,290,269,316,279,661,252,265,635
308,216,634,225,340,440,288,486,454,499
309,463,366,502,91
310,799,253,622,151,356,303
311,191,281,779,509,242,84,39,128,255
312,648,223,619,416,626,567,282,631,53
313,29,376,99,462,390,155
314,22,711,534,464,297,604,330,647,616
315,429,559,428,361,636,76,155,125,289
316,269,290,307,154,746,279,529,522,784
317,44,589,362,644,24,118,437,706,764
318,148,233,300,208,251,541,77,588,174
319,796,417,794,292,268,617,52,554,353
320,207,543,135,20,59,64,150,453,419
321,240,675,590,761,472,249,721,63,437
322,237,422,638,470,62,555,217,560,649
323,345,404,730,201,489,375,229,740,729
324,354,497,557,425,496,245,189,205,551
325,333,296,688,332,224,490,430,74,232
326,42,177,666,468,663,19,327,780,605
327,780,710,663,735,400,243,468,666,102
328,394,364,222,51,266,196,101,617,129
329,204,662,567,626,737,306,572,648,773
330,534,561,612,616,164,314,709,22,297
331,439,727,680,168,62,759,422,607,186
332,296,728,433,74,325,132,333,693,566
333,325,296,688,224,490,332,430,74,232
334,781,708,457,170,694,670,693,797,658
335,415,342,393,172,188,221,73,385,578
336,48,60,476,406,7,6,199,402,498
337,38,56,748,226,725,286,180
338,592,100,742,181,178,57,480,576,360
339,683,376,99,377,596
340,288,486,499,440,308,653,216,54,634
341,508,212,719,552,351,454,396,153,189
342,393,188,335,415,578,172,73,221,169
343,514,707,270,600,15,575,571,462,76
344,551,646,171,611,767,384,277,8,743
345,404,774,271,729,323,740,532,442,681
346,791,259,538,643,378,523,157,585,96
347,762,480,57,599,198,100,149,178,40
348,544,597,230,49,260,28,156,570,86
349,801,302,553,196,423,698,144,397,266
350,430,89,688,224,26,47,363,232,105
351,508,552,189,212,153,354,341,245
352,521,232,359,152,373,75,490,137,224
353,80,173,554,450,797,32,417,170,796
354,324,497,351,189,798,528,245,205,652
355,717,758,395,273,214,364,71,129,81
356,745,451,190,622,211,253,310,151
357,518,116,720,608,698,144,175,297,423
358,546,579,10,788,535,692,295,570,304
359,152,75,352,521,232,373,490,554,771
360,592,100,65,338,576
361,125,429,315,428,61,559,636,155,73
362,24,765,184,317,764,118,437,44,589
363,26,105,755,739,47,89,644,350,63
364,129,328,273,101,758,355,717,266,222
365,530,33,625,235,800,584,160,433
366,463,763,91,502,383,309,685,23,369
367,645,19,407,90,405,468,517
368,754,158,537,195,734,11,507,2,510
369,146,641,562,685,558,383,382,86
370,527,506,487,752,703,386,526,138,295
371,427,256,432,580,705,291,176,718,587
372,795,700,668,769,782,731,426,724,627
373,521,137,352,790,677,520,359,771,152
374,760,549,753,130,70,85,94,733,414
375,391,201,730,678,229,323,411,684,489
376,99,462,270,313,339,289,155,15,29
377,764,596,683,691,339,765,184,24,424
378,96,203,732,643,346,775,157,654,791
379,587,246,716,285,304,111,662,371,10
380,773,306,477,722,282,626,495,18,572
381
382,86,146,28,641,562,558,369,260,519
383,369,685,366,641,562,558,146,763,91
384,767,650,551,743,611,344,496,646,557
385,221,140,493,169,415,299,335,578,448
386,692,295,788,579,703,527,570,370,78
387,564,471,251,300,657,669,169,140,448
388,272,274,403,577,45,446,258,200,234
389,714,630,187,456,620,67
390,61,125,155,172,73,636,289,361,428
391,375,201,678,730,229,684,411,323,489
392,704,651,556,465,550,293,18,513,445
393,342,188,335,415,578,172,73,221,744
394,222,51,328,617,268,417,796,32,134
395,214,355,758,717,71,273,81,210,504
396,110,750,113,261,265,702,212,635,341
397,553,450,801,423,349,30,302,32,698
398,126,513,159,674,3,581,97,778,741
399,531,444,257,219,12,713,452,757,9
400,735,710,243,327,780,663,98,102
401,435,37,239,766,218,115,659
402,6,476,48,336,202,586,60,406,751
403,274,272,388,258,577,45,526,776,200
404,345,271,774,323,740,729,532,681,442
405,407,69,19,367,645
406,48,336,60,7,498,112,476,199,267
407,69,645,367,19,405,177
408,35,197,139,446,250,542,577,45,200
409,162,500,664,117,672,483,783,491,489
410,127,682,566,122,7,199,60,132,215
411,284,241,492,678,510,229,67,620,391
412,458,674,43,66,581,159,741,398
413,161,150,27,64,419,679,453,786
414,733,753,488,85,479,602,540,760,687
415,335,221,188,578,169,342,393,140,385
416,619,223,312,648,631,59,53,639,82
417,796,268,617,319,32,51,353,394,450
418,280,52,794,292,771,134,520,319,796
419,453,64,59,150,786,27,639,82,679
420,449,0,595,114,690,461,194,673,209
421,725,748,180,55,574,613,231,756,226
422,237,322,331,485,62,439,186,680,638
423,801,698,553,349,397,144,302,196,30
424,276,596,751,586,202,163,683,706,44
425,557,496,245,324,54,16,189,193,354
426,724,165,601,668,782,147,12,452,769
427,371,256,580,432,291,176,718,705,220
428,559,636,155,289,315,361,61,76,429
429,315,361,428,559,125,636,155,61,76
430,688,224,350,89,232,333,490,26,325
431,469,97,495,3,166,287,87,43,159
432,705,176,291,371,427,256,455,580,716
433,74,332,296,33,728,530,693,132,566
434,211,459,58,286,451,467,56,141,505
435,401,239,218,37,766,659,115,777,4
436,473,247,778,301,741,610,185,581
437,118,63,362,24,721,317,739,644,184
438,660,258,234,200,45,21,712,136,738
439,331,727,759,168,485,609,422,680,70
440,288,340,486,308,634,216,499,225,653
441,504,131,210,103,81,511,483,71,475
442,729,681,774,532,271,187,345,404,547
443,517,93,90,710,780,327,468
444,452,399,12,257,531,219,601,757,724
445,121,293,550,556,185,610,704,213,392
446,45,35,200,408,577,234,388,197,272
447,749,772,157,109,665,460,120,179,305
448,744,657,578,541,169,568,188,140,615
449,420,0,690,595,114,461,298,194,77
450,397,553,32,353,801,302,349,658,30
451,211,745,190,356,434,467,756,286,613
452,444,12,257,724,399,601,668,531,219
453,419,59,786,64,639,27,82,150,143
454,719,552,193,341,499,189,508,582,340
455,304,535,10,716,705,230,432,49,570
456,620,67,241,714,187,411,389,284,229
457,670,708,647,123,464,334,781,604,694
458,66,412,581,674,741,43,159,398
459,58,434,286,211,505,56,141,467,451
460,772,560,665,555,447,689,120,749,278
461,298,77,209,673,484,449,251,420,233
462,99,289,376,155,15,636,270,428,559
463,309,366,502,91,383
464,647,22,711,604,670,314,457,30,123
465,651,18,392,722,477,513,704,380,97
466,595,114,420,449
467,141,505,603,92,434,459,107,211,451
468,666,326,663,780,327,177,42,90,710
469,431,97,3,495,166,287,87,159,722
470,638,649,217,142,555,560,689,695,322
471,564,669,387,124,793,299,484
472,761,675,240,321,249,590,63,677,137
473,436,247,301,610,185,778,68,628,264
474,254,101,637,608,129,116,783,740,357
475,686,81,103,511,210,71,441,504,214
476,48,6,336,402,60,406,7,202,199
477,773,722,380,18,306,465,572,651,282
478,731,628,627,247,301,264,624,696,473
479,602,488,733,414,753,549,85,374,760
480,57,347,762,100,338,178,742,599,65
481,583,747,149,98,599,65,102,198,243
482,635,655,294,661,261,252,265,701,750
483,117,409,162,441,131,672,103,500,504
484,673,209,461,793,124,298,251,77
