sample_x,sample_y
-6.416372568898259132e+00,1.350430252542947684e+00
4.339469361211911291e+00,5.107195561287720231e+00
3.763369901275501306e+00,-1.256027358334442567e+00
-3.349333122735310475e+00,4.318652951774670790e+00
5.902102460412329776e+00,-1.845359412722613612e-01
-5.708449354079557558e+00,2.567020014748706558e+00
-4.425058149525464835e+00,-1.101563213331495206e+00
-3.627075455621928679e+00,-1.041629053224979007e+00
2.901347814358745225e+00,-2.355035218751888593e+00
-5.865100808130229382e+00,2.760073196325428135e+00
-1.924394326936991639e+00,1.633502149562693795e+00
4.333491559424436090e+00,-1.258794811114642975e+00
-6.630136429431764178e+00,3.229881684798702857e+00
-6.025129041743900515e+00,2.355997932951917839e+00
5.495217242293586324e+00,-3.013494487827146351e-01
-6.250939521547922872e+00,-3.285054039876807774e+00
4.645441852339704525e+00,-3.997723618233386844e+00
5.786867665536878036e+00,3.952262982420093884e+00
-3.142773927430398295e+00,3.138232384847033707e+00
1.185712641348791507e+00,1.559028397443775305e+00
-6.826493742282835342e-01,3.205452929855207245e+00
-4.756500979495216441e+00,2.567392310961276181e-01
6.962094652011074913e-02,-1.202335563751549152e+00
-3.744529891140295774e-01,1.358456568386756658e+00
-4.176073661245515822e+00,-3.203753784924079362e+00
-3.405001838950919790e+00,5.101532876355561186e-01
-3.028005507952513220e+00,-2.818613333523805498e+00
-6.971598895320916256e-01,4.729201475432284418e+00
-1.710913980096985476e+00,3.507693197678705133e-01
-6.022732139996381129e+00,-2.148030537401393936e+00
-3.208682670018969674e-01,-1.862723600426386295e+00
5.743052387946406157e+00,2.691384200634179713e+00
-2.612706280562244743e-01,-2.803159616464466986e+00
-2.729649055174083294e+00,-7.901081930035203094e-01
5.761612889267263782e+00,4.015000001481344505e+00
-4.884955641999134457e+00,1.507010305704052477e+00
-6.561082723093591973e+00,1.901039766387165209e+00
5.875960687234325519e+00,1.326594207493956290e-01
3.755018790491797986e+00,4.877995925429893909e+00
2.406707787383046693e+00,6.253681735251346296e-01
1.743267598469504520e+00,3.201176650950282365e+00
